participant,condition,learningtype,item,itemgroup,verbtype,known,input,testmoment,bin_score,frequency,cognate,vowellength,vowelchange,structure,syllables,verbclass,lextale,age,gender,L11,L12,bilingualism,usage,proficiency_overall,proficiency_oral,proficiency_written,comprehension_oral,comprehension_written,proficiency_average,L21,L22,L23,L2s_amount 
pp45,IMP,incidental,lassen,CRIT_A,critical,ACT,yes,T1,1,5577,yes,short,a-ae,S-V-OA-PP,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,saufen,CRIT_A,critical,ACT,yes,T1,1,15,yes,diphtong,au-aeu,S-V-OA-PP,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,schlafen,CRIT_A,critical,ACT,yes,T1,1,399,yes,long,a-ae,ITR,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,stehlen,CRIT_A,critical,ACT,yes,T1,0,144,yes,long,e-i,S-V-OA-PP,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,tragen,CRIT_A,critical,ACT,yes,T1,1,1984,yes,long,a-ae,S-V-OA-PP,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,treffen,CRIT_A,critical,ACT,yes,T1,0,1523,yes,short,e-i,S-V-OA-PP,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,treten,CRIT_A,critical,ACT,yes,T1,1,1686,yes,long,e-i,S-V-OA-PP,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,vergessen,CRIT_A,critical,ACT,yes,T1,1,837,yes,short,e-i,S-V-OA-PP,3,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,wachsen,CRIT_A,critical,ACT,yes,T1,1,531,no,short,a-ae,ITR,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,werfen,CRIT_A,critical,ACT,yes,T1,1,902,yes,short,e-i,S-V-OA-PP,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,blasen,CRIT_B,critical,PASS,no,T1,0,85,yes,long,a-ae,S-V-OA-PP,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,braten,CRIT_B,critical,ACT,no,T1,0,13,yes,long,a-ae,S-V-OA-PP,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,brechen,CRIT_B,critical,ACT,no,T1,1,361,yes,short,e-i,S-V-OA-PP,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,empfehlen,CRIT_B,critical,ACT,no,T1,0,382,doubt,long,e-i,S-V-OA-PP,3,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,essen,CRIT_B,critical,ACT,no,T1,1,400,yes,short,e-i,S-V-OA-PP,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,fallen,CRIT_B,critical,ACT,no,T1,1,1668,yes,short,a-ae,ITR,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,halten,CRIT_B,critical,ACT,no,T1,1,3971,yes,short,a-ae,S-V-OA-PP,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,laufen,CRIT_B,critical,ACT,no,T1,1,1290,yes,diphtong,au-aeu,ITR,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,lesen,CRIT_B,critical,ACT,no,T1,0,944,yes,long,e-i,S-V-OA-PP,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,messen,CRIT_B,critical,PASS,no,T1,0,294,yes,short,e-i,S-V-OA-PP,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,schlagen,CRIT_B,critical,ACT,no,T1,1,1331,yes,long,a-ae,S-V-OA-PP,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,sehen,CRIT_B,critical,ACT,no,T1,0,6771,yes,long,e-i,S-V-OA-PP,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,sprechen,CRIT_B,critical,ACT,no,T1,1,3598,yes,short,e-i,S-V-PP-PP,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,sterben,CRIT_B,critical,ACT,no,T1,0,858,yes,short,e-i,ITR,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,verraten,CRIT_B,critical,PASS,no,T1,1,234,yes,long,a-ae,S-V-OD-OA,3,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp45,IMP,incidental,waschen,CRIT_B,critical,ACT,no,T1,1,118,yes,short,a-ae,S-V-OA-PP,2,strong,58.75,37,v,NL-NL,none,monolingual,3,3,3,5,4,5,3.63,french,english,swedish,3
pp46,IMP,unaware,bezahlen,CONTR_A,control,ACT,no,T1,1,552,yes,long,none,S-V-OA-PP,3,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,brauchen,CONTR_A,control,NT,no,T1,1,1799,no,diphtong,none,S-V-OA-PP,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,folgen,CONTR_A,control,ACT,no,T1,1,1133,yes,short,none,S-V-OD-PP,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,fragen,CONTR_A,control,ACT,no,T1,1,2461,yes,long,none,S-V-OA-PP,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,gehen,CONTR_A,control,ACT,no,T1,1,7302,yes,long,none,ITR,2,irregular,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,kaufen,CONTR_A,control,ACT,no,T1,1,740,yes,diphtong,none,S-V-OA-PP,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,kochen,CONTR_A,control,ACT,no,T1,1,97,yes,short,none,S-V-OA-PP,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,parken,CONTR_A,control,PASS,no,T1,1,25,yes,short,none,S-V-OA-PP,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,planen,CONTR_A,control,ACT,no,T1,1,381,yes,long,none,S-V-OA-PP,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,reden,CONTR_A,control,PASS,no,T1,1,906,no,long,none,ITR,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,regeln,CONTR_A,control,ACT,no,T1,1,123,yes,long,none,S-V-OA-PP,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,rennen,CONTR_A,control,ACT,no,T1,1,172,yes,short,none,S-V-OA-PP,2,irregular,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,senden,CONTR_A,control,ACT,no,T1,1,168,yes,short,none,S-V-OA-PP,2,irregular,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,setzen,CONTR_A,control,ACT,no,T1,1,2208,yes,short,none,S-V-OA-PP,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,tanzen,CONTR_A,control,ACT,no,T1,1,189,yes,short,none,ITR,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,verpacken,CONTR_A,control,PASS,no,T1,1,44,yes,short,none,S-V-OA-PP,3,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,baden,CONTR_B,control,ACT,yes,T1,1,63,yes,long,none,ITR,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,bauen,CONTR_B,control,ACT,yes,T1,1,830,yes,diphtong,none,S-V-OA-PP,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,bekommen,CONTR_B,control,PASS,yes,T1,1,1523,no,short,none,S-V-OA-PP,3,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,bestellen,CONTR_B,control,ACT,yes,T1,1,304,yes,short,none,S-V-OA-PP,3,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,fegen,CONTR_B,control,ACT,yes,T1,1,35,yes,long,none,S-V-OA-PP,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,hassen,CONTR_B,control,PASS,yes,T1,1,91,yes,short,none,S-V-OA-PP,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,holen,CONTR_B,control,NT,yes,T1,1,716,yes,long,none,S-V-OA-PP,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,jagen,CONTR_B,control,ACT,yes,T1,1,166,yes,long,none,S-V-OA-PP,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,kennen,CONTR_B,control,PASS,yes,T1,1,1449,yes,short,none,S-V-OA-PP,2,irregular,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,klagen,CONTR_B,control,ACT,yes,T1,1,169,yes,long,none,S-V-PP-PP,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,legen,CONTR_B,control,ACT,yes,T1,1,1509,yes,long,none,S-V-OA-PP,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,machen,CONTR_B,control,ACT,yes,T1,1,8089,yes,short,none,S-V-OA-PP,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,rauchen,CONTR_B,control,ACT,yes,T1,1,186,yes,diphtong,none,S-V-OA-PP,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,retten,CONTR_B,control,NT,yes,T1,1,427,yes,short,none,S-V-OA-PP,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,stehen,CONTR_B,control,PASS,yes,T1,1,6771,yes,long,none,ITR,2,irregular,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,warten,CONTR_B,control,ACT,yes,T1,1,989,yes,short,none,ITR,2,weak,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,empfangen,CRIT_A,critical,NT,no,T1,0,450,doubt,short,a-ae,S-V-OA-PP,3,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,fahren,CRIT_A,critical,ACT,no,T1,0,2884,no,long,a-ae,ITR,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,fangen,CRIT_A,critical,ACT,no,T1,0,427,yes,short,a-ae,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,fressen,CRIT_A,critical,PASS,no,T1,0,100,yes,short,e-i,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,geben,CRIT_A,critical,ACT,no,T1,0,10290,yes,long,e-i,S-V-OD-OA,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,laden,CRIT_A,critical,ACT,no,T1,0,269,yes,long,a-ae,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,lassen,CRIT_A,critical,PASS,no,T1,0,5577,yes,short,a-ae,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,saufen,CRIT_A,critical,NT,no,T1,0,15,yes,diphtong,au-aeu,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,schlafen,CRIT_A,critical,PASS,no,T1,0,399,yes,long,a-ae,ITR,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,stehlen,CRIT_A,critical,ACT,no,T1,0,144,yes,long,e-i,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,tragen,CRIT_A,critical,ACT,no,T1,0,1984,yes,long,a-ae,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,treffen,CRIT_A,critical,PASS,no,T1,0,1523,yes,short,e-i,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,treten,CRIT_A,critical,NT,no,T1,0,1686,yes,long,e-i,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,vergessen,CRIT_A,critical,ACT,no,T1,0,837,yes,short,e-i,S-V-OA-PP,3,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,wachsen,CRIT_A,critical,PASS,no,T1,0,531,no,short,a-ae,ITR,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,werfen,CRIT_A,critical,PASS,no,T1,0,902,yes,short,e-i,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,blasen,CRIT_B,critical,ACT,yes,T1,0,85,yes,long,a-ae,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,braten,CRIT_B,critical,PASS,yes,T1,0,13,yes,long,a-ae,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,brechen,CRIT_B,critical,ACT,yes,T1,0,361,yes,short,e-i,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,empfehlen,CRIT_B,critical,PASS,yes,T1,0,382,doubt,long,e-i,S-V-OA-PP,3,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,essen,CRIT_B,critical,ACT,yes,T1,0,400,yes,short,e-i,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,fallen,CRIT_B,critical,ACT,yes,T1,0,1668,yes,short,a-ae,ITR,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,halten,CRIT_B,critical,ACT,yes,T1,0,3971,yes,short,a-ae,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,laufen,CRIT_B,critical,ACT,yes,T1,0,1290,yes,diphtong,au-aeu,ITR,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,lesen,CRIT_B,critical,ACT,yes,T1,0,944,yes,long,e-i,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,messen,CRIT_B,critical,PASS,yes,T1,0,294,yes,short,e-i,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,schlagen,CRIT_B,critical,ACT,yes,T1,0,1331,yes,long,a-ae,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,sehen,CRIT_B,critical,PASS,yes,T1,0,6771,yes,long,e-i,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,sprechen,CRIT_B,critical,ACT,yes,T1,0,3598,yes,short,e-i,S-V-PP-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,sterben,CRIT_B,critical,ACT,yes,T1,0,858,yes,short,e-i,ITR,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,verraten,CRIT_B,critical,PASS,yes,T1,0,234,yes,long,a-ae,S-V-OD-OA,3,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp46,IMP,unaware,waschen,CRIT_B,critical,ACT,yes,T1,0,118,yes,short,a-ae,S-V-OA-PP,2,strong,61.25,20,v,NL-BE,none,monolingual,1,1,1,1,3,3,1.5,french,english,999,2
pp47,IMP,incidental,bezahlen,CONTR_A,control,ACT,no,T1,1,552,yes,long,none,S-V-OA-PP,3,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,brauchen,CONTR_A,control,ACT,no,T1,1,1799,no,diphtong,none,S-V-OA-PP,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,folgen,CONTR_A,control,ACT,no,T1,1,1133,yes,short,none,S-V-OD-PP,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,fragen,CONTR_A,control,ACT,no,T1,1,2461,yes,long,none,S-V-OA-PP,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,gehen,CONTR_A,control,ACT,no,T1,1,7302,yes,long,none,ITR,2,irregular,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,kaufen,CONTR_A,control,ACT,no,T1,1,740,yes,diphtong,none,S-V-OA-PP,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,kochen,CONTR_A,control,ACT,no,T1,1,97,yes,short,none,S-V-OA-PP,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,parken,CONTR_A,control,ACT,no,T1,0,25,yes,short,none,S-V-OA-PP,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,planen,CONTR_A,control,NT,no,T1,1,381,yes,long,none,S-V-OA-PP,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,reden,CONTR_A,control,NT,no,T1,1,906,no,long,none,ITR,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,regeln,CONTR_A,control,ACT,no,T1,1,123,yes,long,none,S-V-OA-PP,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,rennen,CONTR_A,control,ACT,no,T1,1,172,yes,short,none,S-V-OA-PP,2,irregular,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,senden,CONTR_A,control,ACT,no,T1,1,168,yes,short,none,S-V-OA-PP,2,irregular,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,setzen,CONTR_A,control,ACT,no,T1,1,2208,yes,short,none,S-V-OA-PP,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,tanzen,CONTR_A,control,ACT,no,T1,1,189,yes,short,none,ITR,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,verpacken,CONTR_A,control,ACT,no,T1,0,44,yes,short,none,S-V-OA-PP,3,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,baden,CONTR_B,control,ACT,yes,T1,1,63,yes,long,none,ITR,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,bauen,CONTR_B,control,ACT,yes,T1,1,830,yes,diphtong,none,S-V-OA-PP,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,bekommen,CONTR_B,control,PASS,yes,T1,1,1523,no,short,none,S-V-OA-PP,3,strong,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,bestellen,CONTR_B,control,ACT,yes,T1,1,304,yes,short,none,S-V-OA-PP,3,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,fegen,CONTR_B,control,ACT,yes,T1,1,35,yes,long,none,S-V-OA-PP,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,hassen,CONTR_B,control,NT,yes,T1,1,91,yes,short,none,S-V-OA-PP,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,holen,CONTR_B,control,NT,yes,T1,1,716,yes,long,none,S-V-OA-PP,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,jagen,CONTR_B,control,ACT,yes,T1,1,166,yes,long,none,S-V-OA-PP,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,kennen,CONTR_B,control,ACT,yes,T1,1,1449,yes,short,none,S-V-OA-PP,2,irregular,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,klagen,CONTR_B,control,ACT,yes,T1,1,169,yes,long,none,S-V-PP-PP,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,legen,CONTR_B,control,ACT,yes,T1,1,1509,yes,long,none,S-V-OA-PP,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,machen,CONTR_B,control,ACT,yes,T1,1,8089,yes,short,none,S-V-OA-PP,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,rauchen,CONTR_B,control,ACT,yes,T1,1,186,yes,diphtong,none,S-V-OA-PP,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,retten,CONTR_B,control,NT,yes,T1,1,427,yes,short,none,S-V-OA-PP,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,stehen,CONTR_B,control,ACT,yes,T1,1,6771,yes,long,none,ITR,2,irregular,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,warten,CONTR_B,control,ACT,yes,T1,1,989,yes,short,none,ITR,2,weak,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,empfangen,CRIT_A,critical,ACT,no,T1,1,450,doubt,short,a-ae,S-V-OA-PP,3,strong,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,fahren,CRIT_A,critical,ACT,no,T1,0,2884,no,long,a-ae,ITR,2,strong,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,fangen,CRIT_A,critical,ACT,no,T1,1,427,yes,short,a-ae,S-V-OA-PP,2,strong,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,fressen,CRIT_A,critical,PASS,no,T1,0,100,yes,short,e-i,S-V-OA-PP,2,strong,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,geben,CRIT_A,critical,ACT,no,T1,0,10290,yes,long,e-i,S-V-OD-OA,2,strong,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,laden,CRIT_A,critical,ACT,no,T1,0,269,yes,long,a-ae,S-V-OA-PP,2,strong,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
pp47,IMP,incidental,lassen,CRIT_A,critical,ACT,no,T1,1,5577,yes,short,a-ae,S-V-OA-PP,2,strong,62.5,23,v,NL-BE,none,monolingual,2,3,2,2,4,4,3,chinese,french,english,3
